"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT06","WT08","WT09"
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-07",,,,,"0.20",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-08",,,,,"0.20",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-09",,,,,"0.40",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-10",,,,,"0.20",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-11",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-12",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-13",,,,,"0.14",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-14",,,,,"0.32",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-15",,,,,"0.28",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-16",,,,,"0.43",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-17",,,,,"0.13",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-21",,,,,"0.38",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-28",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-29",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-06-30",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-02",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-07",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-08",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-10",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-17",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-07-31",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-02",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-07",,,,,"0.19",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-17",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-21",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-22",,,,,"0.23",,,,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORCC0076","ESTACADA 5.2 WNW, OR US","45.332074","-122.425032","102.1","2020-08-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-02",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-03",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-10",,,,,"0.07",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-11",,,,,"0.11",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-12",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-22",,,,,"0.11",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-29",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-30",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-08-31",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-02",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-08",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-09",,,,,"0.47",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-10",,,,,"0.27",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-11",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-13",,,,,"0.15",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-16",,,,,"0.81",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-17",,,,,"0.19",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-18",,,,,"0.59",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-19",,,,,"0.34",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-20",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-22",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-23",,,,,"0.21",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-26",,"    2","0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-28",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-29",,,,,"0.60",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-09-30",,,,,"0.16",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-02",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-03",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-04",,,,,"0.12",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-10",,"    5","0.15",,,,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-15",,"    3","0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-16",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-17",,,,,"0.32",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-18",,,,,"0.36",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-19",,,,,"0.46",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-20",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,
"US1ORMT0091","PORTLAND 2.8 E, OR US","45.5424957275391","-122.598815917969","82.3","2019-10-26",,"    6","0.23",,,,,,,,,,,,,,,,,,,,,,,
"USC00358634","TROUTDALE, OR US","45.5533","-122.3886","10.1","2019-08-01",,,,,"0.00",,"0.0","0.0",,"85","57",,,,,,,,,,,,,,,
"USC00358634","TROUTDALE, OR US","45.5533","-122.3886","10.1","2019-08-02",,,,,"0.00",,"0.0","0.0",,"88","63",,,,,,,,,,,,,,,
"USC00358634","TROUTDALE, OR US","45.5533","-122.3886","10.1","2019-08-03",,,,,"0.00",,"0.0","0.0",,"76","61",,,,,,,,,,,,,,,
"USC00358634","TROUTDALE, OR US","45.5533","-122.3886","10.1","2019-08-04",,,,,"0.00",,"0.0","0.0",,"88","57",,,,,,,,,,,,,,,
"USC00358634","TROUTDALE, OR US","45.5533","-122.3886","10.1","2019-08-05",,,,,"0.00",,"0.0","0.0",,"93","61",,,,,,,,,,,,,,,
"USC00358634","TROUTDALE, OR US","45.5533","-122.3886","10.1","2019-08-06",,,,,"0.00",,"0.0","0.0",,"90","60",,,,,,,,,,,,,,,
"USC00358634","TROUTDALE, OR US","45.5533","-122.3886","10.1","2019-08-07",,,,,"0.00",,"0.0","0.0",,"85","60",,,,,,,,,,,,,,,
